step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
186,PAYMENT,9438.99,C162724869,0.0,0.0,M1523637321,0.0,0.0,0
302,CASH_OUT,116317.3,C1794282454,48046.0,0.0,C1791934589,1113895.67,1230212.97,0
356,TRANSFER,104781.52,C390293522,21567.0,0.0,C979484890,0.0,104781.52,0
255,CASH_OUT,195350.95,C59550612,471.0,0.0,C386568831,70471.4,205072.21,0
20,PAYMENT,1209.45,C1435376818,40720.0,39510.55,M337183762,0.0,0.0,0
273,PAYMENT,3700.95,C1998694679,0.0,0.0,M1974157763,0.0,0.0,0
205,CASH_IN,36562.9,C1081019344,21642.0,58204.9,C1226076600,2479266.24,2442703.34,0
406,PAYMENT,14727.48,C1529475446,0.0,0.0,M2107084911,0.0,0.0,0
405,PAYMENT,5651.32,C1008460725,177378.0,171726.68,M42084588,0.0,0.0,0
249,CASH_OUT,290914.73,C1782637518,6597.0,0.0,C468145471,0.0,290914.73,0
403,PAYMENT,2550.14,C532207024,121824.61,119274.47,M512717684,0.0,0.0,0
255,CASH_OUT,169767.98,C1730505744,0.0,0.0,C1032889018,305994.17,475762.15,0
398,CASH_OUT,411401.28,C539878339,0.0,0.0,C1034326984,3086145.26,3497546.54,0
299,CASH_OUT,51266.9,C276807216,0.0,0.0,C865035719,4411921.66,4463188.56,0
397,PAYMENT,26018.0,C750791598,48209.44,22191.43,M1639738160,0.0,0.0,0
139,CASH_OUT,23817.78,C44378260,0.0,0.0,C1475295108,4342497.5,4366315.28,0
332,CASH_OUT,20271.9,C894379614,0.0,0.0,C2074979600,5539133.11,5559405.01,0
185,CASH_IN,72721.48,C1700435261,159.0,72880.48,C1099670551,657827.11,585105.63,0
347,CASH_IN,163118.15,C343117260,2978992.55,3142110.7,C1720351728,255383.68,92265.53,0
330,PAYMENT,8927.83,C2145543481,54054.19,45126.35,M1827575376,0.0,0.0,0
371,CASH_OUT,108453.0,C359321984,0.0,0.0,C277354824,926253.86,1034706.86,0
133,TRANSFER,864583.9,C2041113857,78617.25,0.0,C1928995349,7680226.74,8544810.64,0
522,CASH_IN,108394.13,C1683417206,15658751.74,15767145.87,C753396405,546244.27,437850.15,0
330,CASH_OUT,12550.92,C1648993887,117.0,0.0,C835867233,54734.05,67284.97,0
402,CASH_OUT,120375.12,C781056802,76719.81,0.0,C141759144,160084.48,280459.6,0
183,CASH_OUT,118799.71,C342788310,47767.0,0.0,C926957414,230563.11,349362.82,0
379,PAYMENT,7468.94,C787923672,0.0,0.0,M13864005,0.0,0.0,0
403,PAYMENT,4144.28,C1036191735,0.0,0.0,M13855487,0.0,0.0,0
157,PAYMENT,17591.52,C1038937199,0.0,0.0,M1726847762,0.0,0.0,0
322,CASH_OUT,573396.36,C729736703,0.0,0.0,C1547977393,964025.61,1537421.97,0
162,CASH_OUT,16005.12,C441238814,0.0,0.0,C499107984,991328.27,1007333.39,0
183,CASH_IN,369120.79,C935077799,79244.0,448364.79,C876822818,0.0,0.0,0
136,TRANSFER,532327.59,C160987487,28301.18,0.0,C692394560,3266415.36,3798742.94,0
382,CASH_OUT,285618.28,C1342272941,0.0,0.0,C790578036,304144.29,589762.56,0
376,PAYMENT,12838.51,C1975563273,0.0,0.0,M1881360860,0.0,0.0,0
232,CASH_IN,170280.27,C598735191,3355332.32,3525612.59,C982840435,218700.01,48419.74,0
163,CASH_OUT,194303.81,C1053982769,0.0,0.0,C1237732869,253009.16,447312.96,0
309,PAYMENT,47159.98,C639678475,67799.0,20639.02,M847854209,0.0,0.0,0
163,CASH_OUT,178715.74,C1235380355,10064.18,0.0,C974768731,1555557.33,1734273.07,0
142,TRANSFER,43147.93,C1553879504,0.0,0.0,C706517972,57376.46,100524.39,0
310,PAYMENT,10797.44,C643653328,171334.34,160536.9,M1346470442,0.0,0.0,0
161,CASH_OUT,285032.06,C325439440,0.0,0.0,C1964652399,532178.9,817210.96,0
42,CASH_OUT,265486.27,C565418935,49691.0,0.0,C1072014153,170885.0,343225.95,0
39,PAYMENT,3517.5,C1260133193,0.0,0.0,M377955631,0.0,0.0,0
13,CASH_IN,930120.9,C10307085,20358682.09,21288802.99,C1790453435,1967703.35,1037582.45,0
45,PAYMENT,482.27,C1928960261,15684.44,15202.17,M604627514,0.0,0.0,0
355,CASH_IN,139761.31,C1197093838,11158.0,150919.31,C1514199719,226794.43,87033.11,0
164,PAYMENT,21042.39,C95494433,0.0,0.0,M1406620815,0.0,0.0,0
157,PAYMENT,3661.96,C1804900605,153551.82,149889.86,M193208326,0.0,0.0,0
520,CASH_OUT,159541.84,C1871198616,72560.0,0.0,C475147456,1562161.95,1721703.79,0
160,CASH_OUT,197974.44,C694556175,20110.0,0.0,C764220920,13818938.72,14016913.17,0
282,PAYMENT,3609.1,C140017173,0.0,0.0,M1635770280,0.0,0.0,0
188,CASH_IN,104953.6,C74665558,70783.0,175736.6,C1731261769,2859.21,0.0,0
133,PAYMENT,755.91,C1635753882,18793.0,18037.09,M1810709524,0.0,0.0,0
155,CASH_IN,150948.68,C690476886,15707411.03,15858359.71,C739886953,3449572.52,3298623.84,0
184,CASH_IN,313916.47,C531869555,3012.0,316928.47,C1537554504,0.0,0.0,0
42,PAYMENT,5508.5,C1846834426,418991.82,413483.32,M895117069,0.0,0.0,0
129,CASH_OUT,323976.94,C677117601,396203.0,72226.06,C486533719,3945583.53,4269560.47,0
187,CASH_OUT,128572.39,C274008354,286630.68,158058.29,C1875214385,542203.46,740000.77,0
351,TRANSFER,366895.42,C929084296,59913.0,0.0,C385393567,230253.73,597149.15,0
298,CASH_OUT,324679.39,C1056208206,0.0,0.0,C808596935,760769.7,1085449.09,0
37,CASH_OUT,194847.53,C148894914,14819.0,0.0,C427346199,768321.92,963169.45,0
400,CASH_OUT,50863.49,C1526392805,33110.12,0.0,C1710545942,1547297.92,1598161.41,0
329,CASH_IN,266943.12,C8130422,715097.0,982040.12,C1179966741,24956.25,0.0,0
16,CASH_IN,68524.72,C365778493,3126217.48,3194742.2,C689651304,120564.24,52039.52,0
395,CASH_IN,169139.05,C2006448491,3788436.23,3957575.29,C1495174244,1488887.0,1319747.94,0
284,PAYMENT,108.53,C470702160,164.0,55.47,M1399164344,0.0,0.0,0
130,CASH_OUT,158529.81,C970179656,0.0,0.0,C1971262608,347355.67,505885.47,0
278,CASH_OUT,175535.49,C791220648,0.0,0.0,C502137818,476698.06,652233.55,0
404,CASH_OUT,81995.83,C1497592729,41478.0,0.0,C1524846783,0.0,81995.83,0
548,PAYMENT,4316.4,C625907954,0.0,0.0,M1219670790,0.0,0.0,0
167,CASH_OUT,622775.69,C2097152269,0.0,0.0,C1837128699,1841169.56,2463945.25,0
298,PAYMENT,2593.99,C886978735,0.0,0.0,M987732123,0.0,0.0,0
180,TRANSFER,520790.57,C1456787482,22446.0,0.0,C838352386,106269.14,627059.71,0
324,CASH_IN,63136.03,C1071911159,20462.0,83598.03,C1037432494,0.0,0.0,0
203,CASH_OUT,119592.5,C683455998,8684.53,0.0,C1937786011,990038.99,1109631.49,0
328,CASH_IN,118795.07,C917480298,6122715.26,6241510.34,C1394129238,476945.84,358150.77,0
370,PAYMENT,35531.41,C1356782193,0.0,0.0,M908428328,0.0,0.0,0
43,CASH_OUT,331340.72,C499790721,0.0,0.0,C159864404,462756.26,794096.97,0
13,CASH_IN,64675.67,C1662621711,11181.0,75856.67,C1971410385,0.0,0.0,0
11,PAYMENT,9760.31,C2123195378,0.0,0.0,M423972465,0.0,0.0,0
179,CASH_OUT,105557.61,C1317383811,0.0,0.0,C2104543265,452663.17,558220.78,0
18,PAYMENT,3329.85,C347141251,130752.03,127422.18,M1975511152,0.0,0.0,0
302,CASH_OUT,97287.47,C1057826342,31005.0,0.0,C2023857127,0.0,97287.47,0
323,CASH_OUT,337653.76,C1704820297,0.0,0.0,C1264662502,1191121.6,1370067.55,0
181,CASH_OUT,246223.01,C556660715,10985.0,0.0,C842170155,2521682.28,2767905.29,0
404,TRANSFER,94153.3,C1799608321,511430.0,417276.7,C1722204729,5806402.26,5900555.56,0
159,TRANSFER,707336.85,C2111156352,304601.0,0.0,C1384020731,0.0,707336.85,0
379,PAYMENT,17245.14,C1584128008,24954.0,7708.86,M1095375130,0.0,0.0,0
179,PAYMENT,20987.57,C1647977994,0.0,0.0,M1952028386,0.0,0.0,0
402,CASH_IN,448738.81,C1721216809,1526.0,450264.81,C823908807,360288.28,0.0,0
379,CASH_OUT,14936.27,C51726588,10726.0,0.0,C1899383808,173305.79,188242.06,0
254,CASH_OUT,220413.85,C408384278,570581.0,350167.15,C1549174019,192535.62,412949.48,0
44,CASH_OUT,293521.01,C907412866,0.0,0.0,C1802007804,4552320.19,4845841.2,0
131,CASH_OUT,101336.5,C1773459133,380976.57,279640.07,C1342753725,828133.68,929470.18,0
397,CASH_OUT,667103.63,C1397229992,15222.0,0.0,C208379895,1365197.13,2032300.76,0
137,CASH_IN,419053.68,C655795191,5061102.34,5480156.01,C77024209,497835.08,152103.49,0
212,CASH_OUT,331251.95,C20714064,0.0,0.0,C371815531,607077.89,938329.84,0
346,PAYMENT,5.61,C2086781737,0.0,0.0,M2033311614,0.0,0.0,0
357,PAYMENT,21896.08,C119253593,0.0,0.0,M1521727170,0.0,0.0,0
165,PAYMENT,3286.37,C552734258,10067.59,6781.22,M1140002875,0.0,0.0,0
380,TRANSFER,210505.96,C1067576622,0.0,0.0,C266230633,5354670.53,5565176.49,0
346,CASH_IN,235304.83,C2022885829,118197.0,353501.83,C873964178,546050.21,568280.24,0
236,DEBIT,2850.08,C1234171692,0.0,0.0,C1597830891,21778.12,24628.2,0
178,CASH_IN,191502.31,C305571248,366.0,191868.31,C2094815149,0.0,0.0,0
279,CASH_OUT,27905.85,C1716966549,0.0,0.0,C1566214395,1067168.81,1095074.66,0
139,CASH_IN,26199.55,C1417908740,566.0,26765.55,C1740936586,0.0,0.0,0
525,PAYMENT,39405.48,C1931150153,163.0,0.0,M1698989483,0.0,0.0,0
201,CASH_IN,305865.96,C1044991328,1664980.85,1970846.81,C604232203,582415.61,276549.65,0
548,CASH_IN,89881.18,C469034262,8673036.79,8762917.98,C567320787,925301.6,835420.42,0
130,TRANSFER,549927.37,C1972573581,30575.0,0.0,C2038708099,0.0,549927.37,0
164,CASH_OUT,100499.54,C990616864,61723.0,0.0,C282601640,0.0,100499.54,0
251,PAYMENT,2461.29,C45702125,0.0,0.0,M450494399,0.0,0.0,0
323,PAYMENT,4667.78,C1749431676,44912.69,40244.91,M72484181,0.0,0.0,0
328,PAYMENT,45441.98,C845835087,21416.0,0.0,M1282223776,0.0,0.0,0
183,CASH_IN,225371.38,C183241529,325267.56,550638.94,C229747691,11373221.87,11147850.49,0
158,TRANSFER,182541.34,C527362545,0.0,0.0,C1004059064,795970.87,978512.22,0
354,PAYMENT,11972.96,C310897209,60462.65,48489.69,M638376197,0.0,0.0,0
259,PAYMENT,20132.94,C806521454,0.0,0.0,M1789495053,0.0,0.0,0
161,PAYMENT,13211.87,C1054185167,33427.0,20215.13,M116823602,0.0,0.0,0
373,CASH_OUT,167943.04,C1264760010,255778.34,87835.29,C785371916,584626.51,752569.55,0
298,CASH_OUT,159264.09,C867010965,25796.0,0.0,C1504086074,4658742.58,4818006.67,0
188,TRANSFER,225432.14,C144100340,0.0,0.0,C1921469847,293124.97,518557.11,0
38,CASH_IN,27874.51,C1876736664,1428923.82,1456798.33,C457781839,262083.85,234209.34,0
469,CASH_OUT,43555.56,C827277077,8386.0,0.0,C1301470797,0.0,43555.56,0
381,CASH_IN,62277.89,C254014763,2912333.61,2974611.5,C1931728320,614657.27,552379.38,0
402,CASH_IN,82045.57,C231514811,49621.0,131666.57,C1785736394,0.0,0.0,0
350,CASH_IN,53130.02,C618324204,1968385.1,2021515.13,C1598505674,673102.28,619972.26,0
335,CASH_OUT,95594.65,C1949675865,0.0,0.0,C1684178968,905774.49,1001369.14,0
284,CASH_OUT,66401.44,C1775702275,104214.0,37812.56,C823365924,53439.71,119841.15,0
161,CASH_IN,139023.71,C1199788701,62478.0,201501.71,C255557188,2204505.23,2065481.51,0
155,CASH_OUT,56752.71,C935014703,0.0,0.0,C763329998,3122975.16,3450010.52,0
234,CASH_IN,230857.79,C527798937,4456793.88,4687651.67,C176304417,1279768.15,1048910.36,0
324,CASH_IN,307636.46,C871161879,811632.71,1119269.17,C923533036,1045579.44,737942.98,0
160,PAYMENT,349.1,C849670210,0.0,0.0,M1088890683,0.0,0.0,0
278,CASH_OUT,18598.47,C806740569,9947.0,0.0,C801681504,19597.21,38195.68,0
131,PAYMENT,7830.32,C334898595,117146.0,109315.68,M1810491375,0.0,0.0,0
120,TRANSFER,397466.02,C99804775,0.0,0.0,C819629096,480434.54,877900.56,0
188,CASH_OUT,23206.86,C325001644,0.0,0.0,C1133796877,437363.98,460570.84,0
322,PAYMENT,8271.69,C2013962070,0.0,0.0,M1372432456,0.0,0.0,0
139,TRANSFER,1403213.38,C1946420382,100478.0,0.0,C1369841233,0.0,1403213.38,0
184,PAYMENT,5582.86,C37573845,0.0,0.0,M777274273,0.0,0.0,0
356,CASH_OUT,23511.96,C1293748833,75211.0,51699.04,C805505402,0.0,23511.96,0
370,CASH_OUT,116493.81,C1337805995,0.0,0.0,C1615665186,1471814.84,1588308.65,0
373,CASH_OUT,122075.21,C822732285,22195.0,0.0,C1721352649,330265.63,452340.84,0
351,TRANSFER,147593.63,C392252417,824.48,0.0,C1875288814,2381069.9,2528663.53,0
255,CASH_OUT,358115.12,C210194452,180.0,0.0,C280457618,315764.43,673879.55,0
43,CASH_IN,149621.68,C1739469473,204222.0,353843.68,C1424690592,128525.67,0.0,0
9,CASH_OUT,12288.28,C1052373547,0.0,0.0,C360898540,105850.26,118138.54,0
14,CASH_OUT,48169.13,C872830365,0.0,0.0,C1161741948,260745.0,308914.13,0
45,PAYMENT,3750.37,C1690039747,101427.0,97676.63,M312583725,0.0,0.0,0
229,PAYMENT,458.56,C1546805458,0.0,0.0,M1398596736,0.0,0.0,0
250,TRANSFER,272084.29,C1309831236,0.0,0.0,C1686927240,1092332.78,1364417.06,0
544,CASH_OUT,139575.1,C2091387981,20683.0,0.0,C1354350990,79220.56,218795.65,0
229,CASH_IN,179248.08,C1805177506,10566608.2,10745856.28,C1074607562,1375612.95,1196364.87,0
469,TRANSFER,280563.04,C8139101,20419.0,0.0,C201501941,7011.62,287574.66,0
211,CASH_IN,470080.47,C504148792,12161575.09,12631655.56,C217034234,595440.76,125360.29,0
160,CASH_OUT,193067.6,C849449109,0.0,0.0,C41474261,564340.28,757407.88,0
287,CASH_IN,102682.61,C598791628,5422797.84,5525480.45,C127344632,314829.73,212147.13,0
208,PAYMENT,28628.87,C649142821,0.0,0.0,M621009188,0.0,0.0,0
20,CASH_OUT,134469.48,C1078426788,126137.03,0.0,C1049830058,250590.26,385059.74,0
205,CASH_IN,440710.08,C375732719,2195216.3,2635926.38,C172314549,2152141.27,1711431.19,0
182,CASH_OUT,179552.08,C849434431,355801.0,176248.92,C795904982,278133.67,457685.75,0
619,PAYMENT,6647.84,C1468140370,14344.43,7696.59,M1837486154,0.0,0.0,0
232,TRANSFER,600151.94,C1168233939,0.0,0.0,C1864179116,980785.95,1580937.89,0
155,CASH_OUT,207207.16,C1997983609,131060.0,0.0,C901407492,0.0,63134.64,0
164,PAYMENT,33009.28,C1295535423,7198.0,0.0,M1761557030,0.0,0.0,0
380,PAYMENT,9706.6,C1104204505,842397.3,832690.7,M267260890,0.0,0.0,0
394,CASH_OUT,30539.44,C207073415,206112.0,175572.56,C1579320211,94123.58,124663.02,0
235,CASH_OUT,45186.93,C1113687070,0.0,0.0,C114447398,1191941.42,1237128.35,0
400,PAYMENT,40679.35,C69959802,68077.05,27397.7,M876801075,0.0,0.0,0
277,PAYMENT,3337.54,C1410827153,0.0,0.0,M1839928680,0.0,0.0,0
235,CASH_OUT,173328.63,C781485842,369852.88,196524.25,C1623972064,227553.6,400882.23,0
379,PAYMENT,2473.4,C1211623923,60117.18,57643.78,M739935265,0.0,0.0,0
590,TRANSFER,212327.79,C198560175,0.0,0.0,C1394400343,249449.65,461777.44,0
177,CASH_OUT,221348.52,C372670521,42119.0,0.0,C468954774,118297.76,339646.27,0
255,CASH_OUT,175917.18,C520026373,37058.0,0.0,C1184721355,837376.31,1013293.49,0
161,CASH_OUT,290897.44,C159425531,44032.0,0.0,C2127107706,9216585.44,9507482.88,0
251,CASH_OUT,24830.05,C1337860148,10500.0,0.0,C1909704565,0.0,24830.05,0
16,CASH_IN,40993.51,C260145509,17631392.37,17672385.88,C849863109,45094.0,4100.49,0
276,CASH_OUT,164760.24,C39135251,0.0,0.0,C1729584036,561668.52,726428.76,0
328,CASH_OUT,173793.25,C160699027,0.0,0.0,C241082621,2902723.07,3076516.32,0
348,PAYMENT,15110.88,C1018896535,0.0,0.0,M594891603,0.0,0.0,0
185,CASH_OUT,204754.68,C20100110,383644.68,178889.99,C368087394,505715.17,710469.85,0
9,CASH_IN,19966.2,C1423566935,1536112.81,1556079.01,C1306445677,20020.0,28272.37,0
397,PAYMENT,11959.63,C1939466331,41963.0,30003.37,M1405838509,0.0,0.0,0
351,PAYMENT,154.13,C682506757,2104.0,1949.87,M1739733232,0.0,0.0,0
136,CASH_OUT,60330.31,C461441105,126028.0,65697.69,C1381656876,2642918.01,2703248.32,0
254,CASH_IN,244584.23,C604737705,2009.0,246593.23,C925771694,0.0,0.0,0
40,CASH_IN,525678.69,C1021335761,25627.41,551306.1,C464427867,7408107.1,6882428.41,0
135,CASH_OUT,338962.44,C546894721,15083.0,0.0,C176374758,34179.43,373141.87,0
142,CASH_OUT,96358.77,C1718535251,10642.0,0.0,C982153072,22617.22,118975.99,0
336,PAYMENT,3750.8,C2103269485,159346.0,155595.2,M423188970,0.0,0.0,0
328,CASH_IN,31740.1,C916127669,663.0,32403.1,C331590747,220009.01,188268.91,0
257,PAYMENT,403.7,C1898757813,0.0,0.0,M1845861636,0.0,0.0,0
165,PAYMENT,29488.66,C856854595,71122.71,41634.05,M1369884813,0.0,0.0,0
138,CASH_OUT,805.96,C1985758035,0.0,0.0,C2121401221,2437318.02,2438123.98,0
310,PAYMENT,26957.35,C219306383,99723.0,72765.65,M1682072075,0.0,0.0,0
374,PAYMENT,26709.71,C1969341378,32545.0,5835.29,M1702161974,0.0,0.0,0
372,CASH_IN,257389.47,C1195606698,4090632.87,4348022.34,C338448829,786310.29,528920.82,0
378,PAYMENT,3869.98,C889318955,0.0,0.0,M641323964,0.0,0.0,0
280,PAYMENT,3223.09,C1881054653,100995.0,97771.91,M980119268,0.0,0.0,0
526,PAYMENT,26090.09,C1381641877,137872.75,111782.66,M1856154660,0.0,0.0,0
183,TRANSFER,677344.69,C310534471,15283.0,0.0,C1784044090,1732695.95,2410040.65,0
323,CASH_IN,1390.21,C548660140,29792.08,31182.29,C1935036848,200997.11,199606.89,0
164,PAYMENT,18369.79,C1436111617,269713.14,251343.35,M580002285,0.0,0.0,0
204,PAYMENT,9386.64,C689098980,24385.0,14998.36,M1751242262,0.0,0.0,0
275,TRANSFER,341795.22,C1921650940,34622.0,0.0,C420335523,79030.97,420826.18,0
258,CASH_OUT,212111.31,C57872699,0.0,0.0,C1810875531,361884.42,573995.73,0
187,CASH_OUT,138350.79,C334249246,51178.0,0.0,C427828022,296172.58,434523.37,0
644,TRANSFER,57538.28,C33669555,838480.0,780941.72,C1629594164,59394.04,116932.31,0
258,CASH_OUT,269669.47,C1555974892,0.0,0.0,C27814227,418050.88,687720.35,0
184,PAYMENT,4060.91,C1278288758,204893.0,200832.09,M712988403,0.0,0.0,0
41,TRANSFER,726571.87,C64691781,0.0,0.0,C2132002426,3307239.04,4033810.91,0
350,CASH_IN,86543.52,C1253002725,1190709.01,1277252.53,C1172391201,743950.89,657407.37,0
204,CASH_OUT,149436.74,C277074290,66158.0,0.0,C588045974,0.0,149436.74,0
405,CASH_IN,86237.84,C1782294063,7205355.26,7291593.1,C2056193160,332028.3,245790.46,0
356,TRANSFER,5118938.62,C141528619,0.0,0.0,C359380293,7012337.82,12131276.44,0
157,PAYMENT,19271.21,C1114237953,99272.28,80001.07,M1068613663,0.0,0.0,0
332,CASH_IN,43271.65,C2044638287,12156.0,55427.65,C761261416,780409.29,737137.63,0
163,CASH_OUT,13299.14,C1813158697,0.0,0.0,C114735896,182861.21,196160.34,0
42,PAYMENT,16770.75,C547656821,451274.74,434503.99,M1943832776,0.0,0.0,0
375,PAYMENT,44384.17,C1058412047,0.0,0.0,M1379139816,0.0,0.0,0
207,CASH_OUT,199724.41,C2119441891,0.0,0.0,C1820092122,255616.91,455341.32,0
283,CASH_IN,130318.68,C4817393,21204.0,151522.68,C1685785622,0.0,0.0,0
378,PAYMENT,2389.84,C1311455978,137.0,0.0,M2020154026,0.0,0.0,0
283,PAYMENT,12862.65,C48480305,0.0,0.0,M1511456087,0.0,0.0,0
46,PAYMENT,3589.91,C1164073695,6778.55,3188.64,M1534610843,0.0,0.0,0
282,CASH_OUT,71817.59,C736731787,52012.0,0.0,C965224612,6616.32,78433.91,0
131,TRANSFER,1193316.07,C1926832155,7283.0,0.0,C480653163,1649011.93,2842327.99,0
139,PAYMENT,7717.13,C1214404771,0.0,0.0,M2117067931,0.0,0.0,0
190,PAYMENT,13806.2,C763119728,10918.0,0.0,M961302728,0.0,0.0,0
285,CASH_IN,97118.11,C1118446287,598.0,97716.11,C1563030805,0.0,0.0,0
144,PAYMENT,9420.98,C1097823282,0.0,0.0,M177949369,0.0,0.0,0
17,PAYMENT,17903.68,C450698878,791693.72,773790.05,M733660337,0.0,0.0,0
137,TRANSFER,642667.62,C2128320088,12523.0,0.0,C235389256,574665.35,1217332.97,0
259,CASH_IN,116434.41,C710032316,11030.0,127464.41,C185643804,1178790.66,1062356.26,0
356,PAYMENT,5003.4,C984030146,0.0,0.0,M1848620847,0.0,0.0,0
399,PAYMENT,30868.65,C438586662,52724.0,21855.35,M2060862809,0.0,0.0,0
157,CASH_OUT,76146.93,C1665395907,0.0,0.0,C441398584,13282443.67,13358590.59,0
47,CASH_OUT,184418.84,C705282725,0.0,0.0,C1974554596,1938092.27,2122511.11,0
355,CASH_OUT,338584.13,C2032555883,221.0,0.0,C1735930891,678692.49,1017276.61,0
208,CASH_IN,95239.89,C1479038641,11127.0,106366.89,C1363186874,239896.9,144657.01,0
589,PAYMENT,17208.26,C1969988222,0.0,0.0,M1720678968,0.0,0.0,0
263,PAYMENT,390.11,C140486395,114.0,0.0,M967975264,0.0,0.0,0
162,CASH_OUT,29105.45,C1434938862,0.0,0.0,C2079526164,2317417.69,2346523.14,0
7,PAYMENT,2653.24,C1863920548,14479.0,11825.76,M1391527655,0.0,0.0,0
334,CASH_IN,45791.07,C1232540811,0.0,45791.07,C1737682079,3043805.14,2998014.08,0
304,CASH_OUT,149217.48,C1942992746,0.0,0.0,C726453076,790788.25,940005.74,0
235,CASH_IN,34518.7,C713423000,16017222.05,16051740.75,C60043700,64834.84,30316.15,0
211,CASH_OUT,234752.97,C80220501,102002.0,0.0,C350779292,0.0,234752.97,0
133,CASH_IN,61458.81,C1523138713,7285520.41,7346979.23,C1588348089,133812.04,72353.22,0
405,DEBIT,370.47,C1134866625,12078.0,11707.53,C1686086670,51510.93,51881.4,0
299,CASH_OUT,329051.82,C1402091545,45748.0,0.0,C1715760209,220572.18,549624.0,0
330,CASH_IN,137024.43,C1244758338,243523.54,380547.97,C688619123,960914.18,823889.75,0
16,PAYMENT,9565.31,C1012076943,17463.0,7897.69,M2101575350,0.0,0.0,0
385,CASH_IN,67866.1,C1310547213,10325411.91,10393278.01,C668479966,1442986.25,1375120.15,0
334,TRANSFER,2696423.13,C207776614,0.0,0.0,C1694636980,11357972.24,14054395.37,0
375,CASH_IN,440468.55,C2092617835,11017569.11,11458037.66,C133691003,466520.52,26051.97,0
257,CASH_IN,191502.77,C1715343692,24924.0,216426.77,C18701725,0.0,0.0,0
255,TRANSFER,153045.05,C888220889,40034.0,0.0,C1844944539,0.0,153045.05,0
38,PAYMENT,30902.34,C540043423,725.0,0.0,M360745990,0.0,0.0,0
347,PAYMENT,383.13,C1585972566,189314.61,188931.48,M1440334906,0.0,0.0,0
322,CASH_IN,341002.95,C1944995154,19062395.65,19403398.6,C640389679,4479938.69,4138935.74,0
348,CASH_OUT,305700.96,C970689453,19231.0,0.0,C80890120,54250.51,359951.46,0
254,PAYMENT,20475.11,C537105231,19818.0,0.0,M720885034,0.0,0.0,0
376,PAYMENT,6115.32,C1880540005,19192.0,13076.68,M501735602,0.0,0.0,0
397,CASH_OUT,148817.25,C1429744170,0.0,0.0,C997676807,8309421.7,8458238.94,0
155,CASH_IN,27643.71,C20120159,865919.55,893563.26,C591677452,515868.74,488225.03,0
44,PAYMENT,2909.11,C71448314,0.0,0.0,M619292441,0.0,0.0,0
522,CASH_OUT,223956.63,C9989968,21268.0,0.0,C481993175,0.0,223956.63,0
355,CASH_OUT,20593.77,C722484684,6075.0,0.0,C1570289241,25797.68,46391.45,0
177,CASH_OUT,205104.21,C737577279,16112.0,0.0,C1031024954,1405542.07,1610646.28,0
179,CASH_IN,25089.16,C421888921,22693700.26,22718789.42,C925975762,862933.79,837844.62,0
178,CASH_OUT,358346.96,C913987895,92115.0,0.0,C524100313,211167.65,569514.61,0
161,CASH_IN,145552.68,C1405783886,12687599.86,12833152.54,C388387760,340461.93,194909.25,0
351,PAYMENT,18292.86,C1824454286,202069.0,183776.14,M216796036,0.0,0.0,0
230,PAYMENT,1211.85,C648641895,3212.0,2000.15,M300971639,0.0,0.0,0
378,PAYMENT,1872.68,C353578074,105634.0,103761.32,M322317183,0.0,0.0,0
260,CASH_OUT,112178.28,C1424692822,0.0,0.0,C64193700,2782944.91,2895123.19,0
131,CASH_OUT,10737.75,C353618387,62975.0,52237.25,C1727799622,1563890.52,1574628.28,0
404,PAYMENT,4745.55,C1518125810,132373.0,127627.45,M1778347420,0.0,0.0,0
323,CASH_OUT,234138.33,C1684015541,0.0,0.0,C1014202971,1346927.21,1581065.54,0
143,CASH_OUT,199946.77,C1214388689,0.0,0.0,C197927948,1891974.49,2091921.25,0
353,PAYMENT,29167.49,C94682444,57.0,0.0,M759299987,0.0,0.0,0
401,CASH_OUT,171104.2,C1100171522,107008.0,0.0,C2110831018,0.0,171104.2,0
154,CASH_OUT,188079.54,C1251079264,934.0,0.0,C601738292,5689791.82,5877871.36,0
370,CASH_IN,141564.52,C153916632,13487999.75,13629564.27,C346020085,34857891.03,34716326.51,0
